mes_ocu,dia_sem_ocu,hora_ocu,depto_ocu,mupio_ocu,zona_ocu,mayor_menor,tipo_veh,color_veh,modelo_veh,marca_veh,tipo_eve,estado_con,g_modelo_veh,sex_cond,edad_con,edad_con_grupo,anio_ocu_file,num_corre,anio_ocu_dataset,anio_ocu,g_hora
septiembre,viernes,1.0,1.0,102.0,,mayor,automovil,gris,9999,volkswagen,derrape,no ebrio,ignorado,hombre,28,25-29,2018,50729.0,2018.0,2018.0,1.0
septiembre,viernes,7.0,1.0,114.0,,mayor,motocicleta,negro,9999,ignorado,colision,no ebrio,ignorado,hombre,70,60-64,2018,50730.0,2018.0,2018.0,2.0
septiembre,viernes,7.0,1.0,114.0,,mayor,automovil,ignorado,9999,mazda,colision,no ebrio,ignorado,hombre,30,30-34,2018,50731.0,2018.0,2018.0,2.0
septiembre,viernes,13.0,21.0,2101.0,,mayor,motocicleta,negro,9999,bajaj,colision,ebrio,ignorado,hombre,23,20-24,2018,50732.0,2018.0,2018.0,3.0
septiembre,viernes,13.0,21.0,2101.0,,ignorado,motocicleta,varios colores,2006,honda,colision,ignorado,2000-2009,ignorado,999,65-69,2018,50733.0,2018.0,2018.0,3.0
septiembre,viernes,22.0,6.0,608.0,,mayor,motocicleta,varios colores,9999,asia hero,derrape,ebrio,ignorado,hombre,25,25-29,2018,50734.0,2018.0,2018.0,4.0
septiembre,viernes,14.0,13.0,1303.0,,ignorado,camion,blanco,9999,mercedes benz,vuelco,ignorado,ignorado,ignorado,999,65-69,2018,50735.0,2018.0,2018.0,3.0
septiembre,viernes,23.0,2.0,203.0,,mayor,camion,blanco,1994,ignorado,colision,no ebrio,1990-1999,hombre,41,40-44,2018,50736.0,2018.0,2018.0,4.0
septiembre,viernes,23.0,2.0,203.0,,mayor,automovil,gris,9999,mitsubishi,colision,ebrio,ignorado,hombre,24,20-24,2018,50737.0,2018.0,2018.0,4.0
septiembre,viernes,21.0,1.0,114.0,,ignorado,ignorado,ignorado,9999,ignorado,colision,ignorado,ignorado,ignorado,999,65-69,2018,50738.0,2018.0,2018.0,4.0
septiembre,viernes,21.0,1.0,114.0,,mayor,motocicleta,rojo,9999,serpento,colision,ignorado,ignorado,hombre,999,65-69,2018,50739.0,2018.0,2018.0,4.0
septiembre,viernes,23.0,1.0,103.0,,mayor,camioneta sport o blazer,azul,9999,honda,colision,ignorado,ignorado,mujer,34,30-34,2018,50740.0,2018.0,2018.0,4.0
septiembre,viernes,23.0,1.0,103.0,,mayor,motocicleta,rojo,9999,italika,colision,ignorado,ignorado,hombre,25,25-29,2018,50741.0,2018.0,2018.0,4.0
septiembre,viernes,14.0,1.0,110.0,,mayor,camion,rojo,1999,hino,colision,ignorado,1990-1999,hombre,52,50-54,2018,50742.0,2018.0,2018.0,3.0
septiembre,viernes,14.0,1.0,110.0,,mayor,automovil,gris,1999,nissan,colision,ignorado,1990-1999,hombre,68,60-64,2018,50743.0,2018.0,2018.0,3.0
septiembre,viernes,18.0,1.0,110.0,,mayor,panel,blanco,2012,ignorado,colision,ignorado,2010-2019,hombre,60,60-64,2018,50744.0,2018.0,2018.0,4.0
septiembre,viernes,18.0,1.0,110.0,,mayor,motocicleta,anaranjado,2012,yamaha,colision,ignorado,2010-2019,hombre,22,20-24,2018,50745.0,2018.0,2018.0,4.0
septiembre,viernes,14.0,20.0,2001.0,,mayor,automovil,anaranjado,1984,toyota,colision,ignorado,1980-1989,hombre,48,45-49,2018,50746.0,2018.0,2018.0,3.0
septiembre,viernes,14.0,20.0,2001.0,,mayor,motocicleta,ignorado,9999,suzuki,colision,ignorado,ignorado,hombre,27,25-29,2018,50747.0,2018.0,2018.0,3.0
septiembre,viernes,2.0,8.0,802.0,,mayor,camioneta sport o blazer,blanco,9999,suzuki,vuelco,ebrio,ignorado,mujer,41,40-44,2018,50748.0,2018.0,2018.0,1.0
septiembre,viernes,23.0,19.0,1901.0,,mayor,motocicleta,negro,9999,bajaj,derrape,ignorado,ignorado,hombre,38,35-39,2018,50749.0,2018.0,2018.0,4.0
septiembre,viernes,20.0,16.0,1601.0,,mayor,motocicleta,ignorado,9999,ignorado,colision,ignorado,ignorado,hombre,25,25-29,2018,50750.0,2018.0,2018.0,4.0
septiembre,viernes,20.0,16.0,1601.0,,ignorado,microbus,ignorado,9999,ignorado,colision,ignorado,ignorado,ignorado,999,65-69,2018,50751.0,2018.0,2018.0,4.0
septiembre,viernes,6.0,11.0,1101.0,,mayor,motocicleta,ignorado,9999,ignorado,derrape,ignorado,ignorado,hombre,38,35-39,2018,50752.0,2018.0,2018.0,2.0
septiembre,viernes,17.0,1.0,109.0,,ignorado,bus urbano,ignorado,9999,ignorado,vuelco,ignorado,ignorado,ignorado,999,65-69,2018,50753.0,2018.0,2018.0,3.0
septiembre,sabado,14.0,1.0,101.0,,mayor,automovil,gris,2013,chevrolet,colision,no ebrio,2010-2019,hombre,29,25-29,2018,50754.0,2018.0,2018.0,3.0
septiembre,sabado,14.0,1.0,101.0,,mayor,automovil,azul,2002,mitsubishi,colision,no ebrio,2000-2009,hombre,66,60-64,2018,50755.0,2018.0,2018.0,3.0
septiembre,sabado,14.0,1.0,101.0,,mayor,motocicleta,rojo,2018,suzuki,colision,no ebrio,2010-2019,hombre,45,45-49,2018,50756.0,2018.0,2018.0,3.0
septiembre,sabado,21.0,1.0,101.0,,mayor,camioneta sport o blazer,cafe,2013,ford,colision,no ebrio,2010-2019,mujer,49,45-49,2018,50757.0,2018.0,2018.0,4.0
septiembre,sabado,21.0,1.0,101.0,,mayor,motocicleta,negro,9999,tvs apache,colision,no ebrio,ignorado,hombre,20,20-24,2018,50758.0,2018.0,2018.0,4.0
septiembre,sabado,23.0,1.0,101.0,,mayor,automovil,rojo,9999,mazda,colision,no ebrio,ignorado,mujer,51,50-54,2018,50759.0,2018.0,2018.0,4.0
septiembre,sabado,23.0,1.0,101.0,,mayor,motocicleta,negro,9999,freedom,colision,no ebrio,ignorado,hombre,25,25-29,2018,50760.0,2018.0,2018.0,4.0
septiembre,sabado,18.0,19.0,1901.0,,mayor,cuatrimoto,ignorado,9999,ignorado,derrape,ignorado,ignorado,mujer,22,20-24,2018,50761.0,2018.0,2018.0,4.0
septiembre,sabado,3.0,5.0,502.0,,mayor,pick up,gris,2000,ford,colision,ebrio,2000-2009,hombre,32,30-34,2018,50762.0,2018.0,2018.0,1.0
septiembre,sabado,3.0,5.0,502.0,,mayor,automovil,celeste,1991,toyota,colision,no ebrio,1990-1999,hombre,45,45-49,2018,50763.0,2018.0,2018.0,1.0
septiembre,sabado,20.0,16.0,1603.0,,mayor,automovil,rojo,9999,subaru,colision,no ebrio,ignorado,hombre,33,30-34,2018,50764.0,2018.0,2018.0,4.0
septiembre,sabado,20.0,16.0,1603.0,,mayor,motocicleta,negro,9999,serpento,colision,ebrio,ignorado,hombre,38,35-39,2018,50765.0,2018.0,2018.0,4.0
septiembre,sabado,19.0,16.0,1607.0,,ignorado,camion,blanco,9999,ignorado,colision,ignorado,ignorado,hombre,999,65-69,2018,50766.0,2018.0,2018.0,4.0
septiembre,sabado,3.0,15.0,1501.0,,mayor,camioneta sport o blazer,gris,9999,suzuki,colision,no ebrio,ignorado,hombre,27,25-29,2018,50767.0,2018.0,2018.0,1.0
septiembre,sabado,3.0,15.0,1501.0,,mayor,bus extraurbano,varios colores,9999,internacional,colision,no ebrio,ignorado,hombre,54,50-54,2018,50768.0,2018.0,2018.0,1.0
septiembre,sabado,14.0,3.0,312.0,,mayor,microbus,gris,2006,honda,colision,no ebrio,2000-2009,mujer,45,45-49,2018,50769.0,2018.0,2018.0,3.0
septiembre,sabado,14.0,3.0,312.0,,mayor,motocicleta,ignorado,9999,ignorado,colision,no ebrio,ignorado,hombre,31,30-34,2018,50770.0,2018.0,2018.0,3.0
septiembre,domingo,3.0,1.0,101.0,,mayor,automovil,gris,9999,honda,colision,ebrio,ignorado,hombre,33,30-34,2018,50771.0,2018.0,2018.0,1.0
septiembre,domingo,3.0,1.0,101.0,,mayor,automovil,gris,9999,honda,colision,no ebrio,ignorado,mujer,28,25-29,2018,50772.0,2018.0,2018.0,1.0
septiembre,domingo,4.0,1.0,115.0,,mayor,motocicleta,rojo,9999,honda,derrape,no ebrio,ignorado,hombre,24,20-24,2018,50773.0,2018.0,2018.0,1.0
septiembre,domingo,6.0,1.0,101.0,,mayor,motocicleta,rojo,9999,ignorado,colision,no ebrio,ignorado,hombre,22,20-24,2018,50774.0,2018.0,2018.0,2.0
septiembre,domingo,6.0,1.0,101.0,,ignorado,automovil,ignorado,9999,ignorado,colision,ignorado,ignorado,ignorado,999,65-69,2018,50775.0,2018.0,2018.0,2.0
septiembre,domingo,22.0,21.0,2101.0,,mayor,automovil,verde,1993,ignorado,colision,no ebrio,1990-1999,hombre,28,25-29,2018,50776.0,2018.0,2018.0,4.0
septiembre,domingo,22.0,21.0,2101.0,,ignorado,automovil,ignorado,9999,mazda,colision,ignorado,ignorado,ignorado,999,65-69,2018,50777.0,2018.0,2018.0,4.0
septiembre,domingo,8.0,5.0,501.0,,mayor,bus extraurbano,amarillo,2002,internacional,colision,ignorado,2000-2009,hombre,32,30-34,2018,50778.0,2018.0,2018.0,2.0
septiembre,domingo,8.0,5.0,501.0,,mayor,motocicleta,amarillo,2002,honda,colision,ignorado,2000-2009,hombre,28,25-29,2018,50779.0,2018.0,2018.0,2.0
septiembre,domingo,12.0,5.0,501.0,,mayor,pick up,azul,9999,mazda,colision,ignorado,ignorado,hombre,23,20-24,2018,50780.0,2018.0,2018.0,3.0
septiembre,domingo,14.0,10.0,1013.0,,mayor,pick up,gris,2017,toyota,colision,ignorado,2010-2019,hombre,44,40-44,2018,50781.0,2018.0,2018.0,3.0
septiembre,domingo,14.0,10.0,1013.0,,mayor,motocicleta,azul,2016,bajaj,colision,ignorado,2010-2019,hombre,28,25-29,2018,50782.0,2018.0,2018.0,3.0
septiembre,domingo,20.0,18.0,1801.0,,mayor,bus urbano,amarillo,1991,internacional,colision,no ebrio,1990-1999,hombre,28,25-29,2018,50783.0,2018.0,2018.0,4.0
septiembre,domingo,20.0,18.0,1801.0,,mayor,motocicleta,gris,9999,suzuki,colision,ebrio,ignorado,hombre,19,15-19,2018,50784.0,2018.0,2018.0,4.0
septiembre,domingo,2.0,1.0,101.0,,mayor,automovil,azul,1998,audi,colision,ignorado,1990-1999,hombre,19,15-19,2018,50785.0,2018.0,2018.0,1.0
septiembre,domingo,2.0,1.0,101.0,,mayor,motocicleta,ignorado,9999,ignorado,colision,no ebrio,ignorado,hombre,999,65-69,2018,50786.0,2018.0,2018.0,1.0
septiembre,domingo,18.0,1.0,101.0,,mayor,automovil,corinto,9999,mazda,colision,ignorado,ignorado,hombre,29,25-29,2018,50787.0,2018.0,2018.0,4.0
septiembre,domingo,18.0,1.0,101.0,,mayor,motocicleta,negro,9999,italika,colision,ignorado,ignorado,hombre,18,15-19,2018,50788.0,2018.0,2018.0,4.0
septiembre,domingo,2.0,1.0,114.0,,mayor,motocicleta,negro,9999,freedom,derrape,ebrio,ignorado,hombre,22,20-24,2018,50789.0,2018.0,2018.0,1.0
septiembre,domingo,5.0,1.0,115.0,,mayor,automovil,blanco,9999,mitsubishi,colision,ignorado,ignorado,hombre,40,40-44,2018,50790.0,2018.0,2018.0,1.0
septiembre,domingo,5.0,1.0,115.0,,mayor,automovil,blanco,9999,toyota,colision,ignorado,ignorado,mujer,24,20-24,2018,50791.0,2018.0,2018.0,1.0
septiembre,domingo,13.0,9.0,901.0,,mayor,motocicleta,rojo,9999,bajaj,derrape,ignorado,ignorado,hombre,999,65-69,2018,50792.0,2018.0,2018.0,3.0
septiembre,domingo,14.0,17.0,1709.0,,mayor,microbus,blanco,9999,toyota,colision,ignorado,ignorado,hombre,19,15-19,2018,50793.0,2018.0,2018.0,3.0
septiembre,domingo,14.0,17.0,1709.0,,mayor,motocicleta,ignorado,9999,ignorado,colision,ignorado,ignorado,hombre,29,25-29,2018,50794.0,2018.0,2018.0,3.0
septiembre,domingo,18.0,17.0,1713.0,,mayor,microbus,blanco,9999,mitsubishi,colision,ignorado,ignorado,hombre,45,45-49,2018,50795.0,2018.0,2018.0,4.0
septiembre,domingo,18.0,17.0,1713.0,,mayor,motocicleta,corinto,9999,honda,colision,ignorado,ignorado,hombre,35,35-39,2018,50796.0,2018.0,2018.0,4.0
septiembre,domingo,19.0,1.0,101.0,,mayor,motocicleta,negro,9999,bajaj,derrape,ignorado,ignorado,hombre,29,25-29,2018,50797.0,2018.0,2018.0,4.0
septiembre,domingo,0.0,1.0,101.0,,mayor,motocicleta,ignorado,9999,ignorado,colision,ignorado,ignorado,hombre,24,20-24,2018,50798.0,2018.0,2018.0,1.0
septiembre,domingo,0.0,1.0,101.0,,ignorado,automovil,verde,9999,ignorado,colision,ignorado,ignorado,ignorado,999,65-69,2018,50799.0,2018.0,2018.0,1.0
septiembre,domingo,22.0,1.0,101.0,,mayor,motocicleta,negro,9999,italika,colision,ignorado,ignorado,hombre,40,40-44,2018,50800.0,2018.0,2018.0,4.0
septiembre,domingo,22.0,1.0,101.0,,ignorado,automovil,ignorado,9999,ignorado,colision,ignorado,ignorado,ignorado,999,65-69,2018,50801.0,2018.0,2018.0,4.0
septiembre,domingo,0.0,20.0,2001.0,,mayor,motocicleta,ignorado,9999,ignorado,derrape,ignorado,ignorado,ignorado,999,65-69,2018,50802.0,2018.0,2018.0,1.0
septiembre,lunes,8.0,1.0,101.0,,mayor,automovil,azul,9999,bmw,colision,ignorado,ignorado,hombre,25,25-29,2018,50803.0,2018.0,2018.0,2.0
septiembre,lunes,8.0,1.0,101.0,,mayor,motocicleta,rojo,9999,bajaj,colision,ignorado,ignorado,hombre,57,55-59,2018,50804.0,2018.0,2018.0,2.0
septiembre,lunes,22.0,1.0,101.0,,mayor,pick up,blanco,9999,ignorado,colision,ignorado,ignorado,hombre,42,40-44,2018,50805.0,2018.0,2018.0,4.0
septiembre,lunes,22.0,1.0,101.0,,mayor,camioneta sport o blazer,gris,9999,nissan,colision,ignorado,ignorado,mujer,29,25-29,2018,50806.0,2018.0,2018.0,4.0
septiembre,lunes,21.0,1.0,108.0,,mayor,motocicleta,blanco,9999,honda,colision,ignorado,ignorado,hombre,70,60-64,2018,50807.0,2018.0,2018.0,4.0
septiembre,lunes,21.0,1.0,108.0,,mayor,motocicleta,ignorado,9999,ignorado,colision,ignorado,ignorado,hombre,24,20-24,2018,50808.0,2018.0,2018.0,4.0
septiembre,lunes,3.0,21.0,2101.0,,mayor,motocicleta,rojo,9999,bajaj,derrape,ignorado,ignorado,hombre,18,15-19,2018,50809.0,2018.0,2018.0,1.0
septiembre,lunes,21.0,5.0,501.0,,mayor,microbus,azul,9999,toyota,colision,ignorado,ignorado,hombre,31,30-34,2018,50810.0,2018.0,2018.0,4.0
septiembre,lunes,21.0,5.0,501.0,,menor,motocicleta,gris,9999,italika,colision,ignorado,ignorado,mujer,17,15-19,2018,50811.0,2018.0,2018.0,4.0
septiembre,lunes,22.0,18.0,1802.0,,mayor,bus extraurbano,blanco,9999,ignorado,colision,ignorado,ignorado,hombre,55,55-59,2018,50812.0,2018.0,2018.0,4.0
septiembre,lunes,22.0,18.0,1802.0,,ignorado,pick up,azul,9999,toyota,colision,ignorado,ignorado,ignorado,999,65-69,2018,50813.0,2018.0,2018.0,4.0
septiembre,lunes,12.0,3.0,313.0,,mayor,automovil,gris,9999,hyundai,colision,ignorado,ignorado,mujer,23,20-24,2018,50814.0,2018.0,2018.0,3.0
septiembre,lunes,12.0,3.0,313.0,,mayor,motocicleta,negro,9999,bajaj,colision,ignorado,ignorado,hombre,39,35-39,2018,50815.0,2018.0,2018.0,3.0
septiembre,martes,2.0,1.0,101.0,,mayor,cabezal,rojo,9999,kenworth,colision,ignorado,ignorado,hombre,28,25-29,2018,50816.0,2018.0,2018.0,1.0
septiembre,martes,2.0,1.0,101.0,,mayor,motocicleta,azul,9999,bajaj,colision,ignorado,ignorado,hombre,23,20-24,2018,50817.0,2018.0,2018.0,1.0
septiembre,martes,0.0,1.0,101.0,,mayor,camioneta sport o blazer,negro,9999,ignorado,colision,no ebrio,ignorado,hombre,33,30-34,2018,50818.0,2018.0,2018.0,1.0
septiembre,martes,0.0,1.0,101.0,,mayor,camion,blanco,9999,internacional,colision,no ebrio,ignorado,hombre,51,50-54,2018,50819.0,2018.0,2018.0,1.0
septiembre,martes,6.0,1.0,114.0,,menor,motocicleta,ignorado,9999,ignorado,derrape,ignorado,ignorado,hombre,17,15-19,2018,50820.0,2018.0,2018.0,2.0
septiembre,martes,10.0,14.0,1419.0,,ignorado,pick up,blanco,9999,toyota,embarranco,ignorado,ignorado,ignorado,999,65-69,2018,50821.0,2018.0,2018.0,2.0
septiembre,martes,8.0,17.0,1701.0,,mayor,microbus,blanco,9999,toyota,colision,ignorado,ignorado,hombre,33,30-34,2018,50822.0,2018.0,2018.0,2.0
septiembre,martes,8.0,17.0,1701.0,,mayor,motocicleta,ignorado,9999,ignorado,colision,ignorado,ignorado,hombre,25,25-29,2018,50823.0,2018.0,2018.0,2.0
septiembre,martes,7.0,1.0,113.0,,mayor,automovil,blanco,1998,mitsubishi,colision,ignorado,1990-1999,hombre,37,35-39,2018,50824.0,2018.0,2018.0,2.0
septiembre,martes,7.0,1.0,113.0,,mayor,motocicleta,negro,2017,suzuki,colision,ignorado,2010-2019,hombre,27,25-29,2018,50825.0,2018.0,2018.0,2.0
septiembre,martes,8.0,6.0,603.0,,mayor,microbus,verde,2011,toyota,choque,ignorado,2010-2019,hombre,37,35-39,2018,50826.0,2018.0,2018.0,2.0
septiembre,martes,15.0,1.0,101.0,,mayor,camioneta sport o blazer,gris,2007,ford,colision,ignorado,2000-2009,hombre,56,55-59,2018,50827.0,2018.0,2018.0,3.0
septiembre,martes,15.0,1.0,101.0,,mayor,motocicleta,ignorado,9999,ignorado,colision,ignorado,ignorado,hombre,999,65-69,2018,50828.0,2018.0,2018.0,3.0
septiembre,martes,23.0,1.0,101.0,,mayor,motocicleta,azul,9999,suzuki,choque,ignorado,ignorado,hombre,18,15-19,2018,50829.0,2018.0,2018.0,4.0
septiembre,miercoles,20.0,1.0,101.0,,mayor,pick up,beige,2005,toyota,colision,no ebrio,2000-2009,hombre,50,50-54,2018,50830.0,2018.0,2018.0,4.0
septiembre,miercoles,20.0,1.0,101.0,,mayor,motocicleta,varios colores,9999,ignorado,colision,no ebrio,ignorado,hombre,36,35-39,2018,50831.0,2018.0,2018.0,4.0
septiembre,miercoles,23.0,1.0,101.0,,ignorado,cabezal,ignorado,9999,ignorado,colision,ignorado,ignorado,ignorado,999,65-69,2018,50832.0,2018.0,2018.0,4.0
septiembre,miercoles,23.0,1.0,101.0,,ignorado,camion,corinto,9999,kenworth,colision,ignorado,ignorado,ignorado,999,65-69,2018,50833.0,2018.0,2018.0,4.0
septiembre,miercoles,23.0,1.0,101.0,,mayor,cabezal,azul,9999,ignorado,colision,ignorado,ignorado,hombre,62,60-64,2018,50834.0,2018.0,2018.0,4.0
septiembre,miercoles,21.0,1.0,106.0,,mayor,motocicleta,varios colores,9999,suzuki,colision,no ebrio,ignorado,mujer,21,20-24,2018,50835.0,2018.0,2018.0,4.0
septiembre,miercoles,21.0,1.0,106.0,,mayor,motocicleta,negro,9999,bajaj,colision,ebrio,ignorado,mujer,23,20-24,2018,50836.0,2018.0,2018.0,4.0
septiembre,miercoles,18.0,22.0,2212.0,,mayor,motocicleta,rojo,9999,freedom,colision,ebrio,ignorado,hombre,34,30-34,2018,50837.0,2018.0,2018.0,4.0
septiembre,miercoles,18.0,22.0,2212.0,,mayor,mototaxi,rojo,9999,bajaj,colision,no ebrio,ignorado,hombre,38,35-39,2018,50838.0,2018.0,2018.0,4.0
septiembre,miercoles,20.0,12.0,1202.0,,mayor,automovil,azul,2007,toyota,colision,ebrio,2000-2009,hombre,31,30-34,2018,50839.0,2018.0,2018.0,4.0
septiembre,miercoles,20.0,12.0,1202.0,,mayor,pick up,negro,2013,isuzu,colision,no ebrio,2010-2019,hombre,38,35-39,2018,50840.0,2018.0,2018.0,4.0
septiembre,miercoles,14.0,16.0,1603.0,,mayor,pick up,cafe,1980,datsun,colision,ignorado,1980-1989,hombre,60,60-64,2018,50841.0,2018.0,2018.0,3.0
septiembre,miercoles,14.0,16.0,1603.0,,mayor,pick up,azul,1984,toyota,colision,ignorado,1980-1989,hombre,65,60-64,2018,50842.0,2018.0,2018.0,3.0
septiembre,miercoles,19.0,3.0,301.0,,mayor,motocicleta,verde,2005,bajaj,caida,no ebrio,2000-2009,hombre,29,25-29,2018,50843.0,2018.0,2018.0,4.0
septiembre,jueves,0.0,1.0,101.0,,mayor,cabezal,anaranjado,2004,freightliner,colision,no ebrio,2000-2009,hombre,40,40-44,2018,50844.0,2018.0,2018.0,1.0
septiembre,jueves,0.0,1.0,101.0,,mayor,motocicleta,rojo,2018,honda,colision,ignorado,2010-2019,hombre,45,45-49,2018,50845.0,2018.0,2018.0,1.0
septiembre,jueves,6.0,1.0,101.0,,mayor,motocicleta,ignorado,9999,ahm,colision,ignorado,ignorado,hombre,42,40-44,2018,50846.0,2018.0,2018.0,2.0
septiembre,jueves,6.0,1.0,101.0,,ignorado,ignorado,ignorado,9999,ignorado,colision,ignorado,ignorado,ignorado,999,65-69,2018,50847.0,2018.0,2018.0,2.0
septiembre,jueves,12.0,1.0,101.0,,mayor,camioneta sport o blazer,azul,2009,volkswagen,colision,no ebrio,2000-2009,mujer,44,40-44,2018,50848.0,2018.0,2018.0,3.0
septiembre,jueves,12.0,1.0,101.0,,mayor,camioneta sport o blazer,negro,2008,bmw,colision,no ebrio,2000-2009,hombre,70,60-64,2018,50849.0,2018.0,2018.0,3.0
septiembre,jueves,14.0,16.0,1610.0,,mayor,microbus,verde,2003,toyota,colision,ignorado,2000-2009,hombre,46,45-49,2018,50850.0,2018.0,2018.0,3.0
septiembre,jueves,14.0,16.0,1610.0,,mayor,motocicleta,blanco,9999,ignorado,colision,ignorado,ignorado,hombre,26,25-29,2018,50851.0,2018.0,2018.0,3.0
septiembre,jueves,20.0,8.0,803.0,,ignorado,bus extraurbano,verde,9999,internacional,colision,ebrio,ignorado,ignorado,999,65-69,2018,50852.0,2018.0,2018.0,4.0
septiembre,jueves,20.0,8.0,803.0,,mayor,camion,blanco,9999,chevrolet,colision,no ebrio,ignorado,hombre,46,45-49,2018,50853.0,2018.0,2018.0,4.0
septiembre,jueves,20.0,11.0,1102.0,,mayor,motocicleta,azul,2007,suzuki,colision,no ebrio,2000-2009,hombre,36,35-39,2018,50854.0,2018.0,2018.0,4.0
septiembre,jueves,20.0,11.0,1102.0,,mayor,pick up,azul,1994,toyota,colision,no ebrio,1990-1999,hombre,43,40-44,2018,50855.0,2018.0,2018.0,4.0
septiembre,jueves,8.0,13.0,1301.0,,mayor,motocicleta,azul,9999,bajaj,colision,ignorado,ignorado,hombre,28,25-29,2018,50856.0,2018.0,2018.0,2.0
septiembre,jueves,8.0,13.0,1301.0,,mayor,furgoneta,ignorado,9999,ford,colision,ignorado,ignorado,hombre,36,35-39,2018,50857.0,2018.0,2018.0,2.0
septiembre,jueves,8.0,1.0,101.0,,mayor,camioneta sport o blazer,gris,2005,toyota,colision,ignorado,2000-2009,mujer,42,40-44,2018,50858.0,2018.0,2018.0,2.0
septiembre,jueves,8.0,1.0,101.0,,mayor,motocicleta,verde,9999,asia hero,colision,ignorado,ignorado,hombre,25,25-29,2018,50859.0,2018.0,2018.0,2.0
septiembre,jueves,15.0,1.0,107.0,,menor,automovil,rojo,2018,kia,colision,ignorado,2010-2019,hombre,16,15-19,2018,50860.0,2018.0,2018.0,3.0
septiembre,jueves,15.0,1.0,107.0,,mayor,motocicleta,negro,2015,bajaj,colision,ignorado,2010-2019,hombre,48,45-49,2018,50861.0,2018.0,2018.0,3.0
septiembre,jueves,13.0,5.0,502.0,,mayor,motocicleta,blanco,9999,honda,colision,ignorado,ignorado,hombre,54,50-54,2018,50862.0,2018.0,2018.0,3.0
septiembre,viernes,7.0,5.0,504.0,,mayor,motocicleta,ignorado,9999,haojue,colision,ignorado,ignorado,hombre,25,25-29,2018,50863.0,2018.0,2018.0,2.0
septiembre,viernes,7.0,5.0,504.0,,ignorado,camion,ignorado,9999,hino,colision,ignorado,ignorado,ignorado,999,65-69,2018,50864.0,2018.0,2018.0,2.0
septiembre,viernes,1.0,9.0,923.0,,mayor,cabezal,blanco,9999,freightliner,colision,ignorado,ignorado,hombre,35,35-39,2018,50865.0,2018.0,2018.0,1.0
septiembre,viernes,1.0,9.0,923.0,,mayor,motocicleta,negro,2017,suzuki,colision,ignorado,2010-2019,hombre,24,20-24,2018,50866.0,2018.0,2018.0,1.0
septiembre,viernes,14.0,9.0,901.0,,mayor,pick up,azul,2012,ford,colision,ignorado,2010-2019,hombre,21,20-24,2018,50867.0,2018.0,2018.0,3.0
septiembre,viernes,14.0,9.0,901.0,,mayor,motocicleta,varios colores,9999,honda,colision,ignorado,ignorado,hombre,43,40-44,2018,50868.0,2018.0,2018.0,3.0
septiembre,viernes,9.0,8.0,801.0,,mayor,microbus,verde,9999,toyota,colision,ignorado,ignorado,hombre,40,40-44,2018,50869.0,2018.0,2018.0,2.0
septiembre,viernes,9.0,8.0,801.0,,mayor,pick up,blanco,9999,toyota,colision,ignorado,ignorado,hombre,48,45-49,2018,50870.0,2018.0,2018.0,2.0
septiembre,viernes,15.0,16.0,1613.0,,mayor,bus urbano,gris,2011,hyundai,vuelco,ignorado,2010-2019,hombre,32,30-34,2018,50871.0,2018.0,2018.0,3.0
septiembre,viernes,20.0,15.0,1502.0,,mayor,motocicleta,ignorado,9999,ignorado,colision,ebrio,ignorado,hombre,21,20-24,2018,50872.0,2018.0,2018.0,4.0
septiembre,viernes,20.0,15.0,1502.0,,mayor,motocicleta,ignorado,9999,ignorado,colision,no ebrio,ignorado,hombre,53,50-54,2018,50873.0,2018.0,2018.0,4.0
septiembre,viernes,19.0,18.0,1803.0,,mayor,camion,blanco,9999,hino,colision,ignorado,ignorado,hombre,26,25-29,2018,50874.0,2018.0,2018.0,4.0
septiembre,viernes,19.0,18.0,1803.0,,mayor,pick up,gris,9999,toyota,colision,ignorado,ignorado,hombre,63,60-64,2018,50875.0,2018.0,2018.0,4.0
septiembre,viernes,17.0,3.0,304.0,,ignorado,bus extraurbano,ignorado,9999,ignorado,colision,ignorado,ignorado,ignorado,999,65-69,2018,50876.0,2018.0,2018.0,3.0
septiembre,sabado,1.0,1.0,101.0,,mayor,motocicleta,ignorado,9999,honda,colision,ignorado,ignorado,hombre,28,25-29,2018,50877.0,2018.0,2018.0,1.0
septiembre,sabado,1.0,1.0,101.0,,mayor,motocicleta,ignorado,9999,suzuki,colision,ignorado,ignorado,hombre,30,30-34,2018,50878.0,2018.0,2018.0,1.0
septiembre,sabado,6.0,1.0,101.0,,mayor,motocicleta,ignorado,9999,asia hero,colision,ignorado,ignorado,hombre,30,30-34,2018,50879.0,2018.0,2018.0,2.0
septiembre,sabado,3.0,1.0,101.0,,mayor,motocicleta,negro,2017,honda,colision,ignorado,2010-2019,hombre,21,20-24,2018,50880.0,2018.0,2018.0,1.0
septiembre,sabado,3.0,1.0,101.0,,mayor,automovil,negro,2007,honda,colision,ignorado,2000-2009,hombre,23,20-24,2018,50881.0,2018.0,2018.0,1.0
